accx,accy,accz,gyrx,gyry,gyrz
0.7613561,-1.8171991,9.782708,0.062308256,-0.002443461,0.040317107
0.79487497,-1.8100165,9.7324295,0.06352998,-0.0036651916,0.037873644
0.830788,-1.8842367,9.627085,0.06963864,-0.0036651916,0.03176499
0.7637503,-1.7932571,9.710882,0.0720821,0.0036651916,0.017104227
0.7302315,-1.7645266,9.591172,0.05009095,0.017104227,0.047647487
0.85473,-1.6687586,9.646238,0.02321288,-0.0036651916,0.028099801
0.9600749,-1.8411411,9.76116,0.02076942,-0.002443461,-0.028099801
0.878672,-1.7669208,9.765948,0.032986723,0.013439035,-0.02565634
0.8523358,-1.7286136,9.765948,0.036651913,0.017104227,-0.017104227
0.9744401,-1.8507179,9.765948,0.018325957,0.002443461,0.0012217305
0.8714894,-1.982399,9.710882,0.012217305,-0.002443461,0.028099801
0.7206547,-2.030283,9.677363,0.04520403,0.0012217305,0.02443461
0.8738836,-2.006341,9.679757,0.096516706,0.015882496,0.014660766
0.80445176,-1.7932571,9.655815,0.12705997,0.030543262,0.021991149
0.6607997,-1.5753847,9.677363,0.11484267,0.018325957,0.0061086523
0.7206547,-1.4221559,9.770737,0.06352998,-0.0036651916,-0.0012217305
0.7230489,-1.4556746,9.753978,-0.0012217305,-0.02687807,0.012217305
0.79487497,-1.5227122,9.710882,-0.040317107,-0.035430185,0.0036651916
0.7134721,-1.8219875,9.648633,-0.043982297,-0.035430185,0.013439035
0.8283938,-1.9081788,9.67018,0.007330383,-0.013439035,0.0012217305
0.81163436,-1.8555063,9.710882,0.014660766,-0.009773844,0.02321288
0.79487497,-1.8602947,9.758766,0.029321533,-0.015882496,0.03176499
0.89064306,-1.7142484,9.809045,0.036651913,-0.010995574,0.010995574
0.89782566,-1.6184803,9.895236,0.035430185,-0.014660766,0.017104227
0.7589619,-1.5059528,9.773131,0.019547688,-0.017104227,0.03176499
0.34237084,-1.9488802,9.974244,0.02076942,-0.028099801,0.039095376
0.45729253,-0.80924016,9.44752,0.004886922,-0.030543262,0.22724187
1.0271125,-1.2330139,9.895236,0.05009095,-0.0720821,0.080634214
0.6871359,-1.9728222,9.648633,0.010995574,-0.057421334,-0.012217305
0.6344634,-1.3383588,9.799467,0.062308256,-0.06841691,0.15149458
0.22026655,-0.7541735,9.809045,0.07819075,-0.05131268,0.19914207
0.22026655,-0.7541735,9.809045,0.04886922,-0.0842994,0.28221974
0.82599956,-0.16280572,10.55843,-0.10873401,-0.13316862,0.14172074
0.7062895,-1.4772224,10.024523,-0.12950343,-0.15515977,0.15149458
0.49799395,-1.7549498,10.163386,-0.047647487,-0.14172074,0.25534168
0.60573304,-1.6663644,10.192117,0.010995574,-0.14660765,0.22968534
0.7589619,-1.6879122,10.199299,0.02321288,-0.14049901,0.22235495
0.7757214,-1.70946,9.969456,0.02687807,-0.15882497,0.24312437
0.7086837,-1.5705963,9.85214,0.042760566,-0.16249016,0.24312437
0.7350199,-1.4101849,9.89763,0.037873644,-0.1563815,0.22968534
0.7637503,-1.4030021,9.78989,0.021991149,-0.1563815,0.21013765
0.7517793,-1.3192052,9.718064,0.0012217305,-0.1563815,0.19058995
0.79248077,-1.4197617,9.6845455,-0.03176499,-0.15393804,0.17104226
0.8331822,-1.5059528,9.739613,-0.057421334,-0.14049901,0.15760323
0.92655605,-1.6448165,9.627085,-0.04642576,-0.12461651,0.14049901
0.8451532,-1.8028339,9.662998,-0.008552114,-0.10751228,0.1282817
0.78050977,-1.8219875,9.689334,0.02321288,-0.08307768,0.112399206
0.8595184,-1.7549498,9.627085,0.037873644,-0.073303826,0.1001819
0.82121116,-1.7310078,9.617508,0.0720821,-0.06352998,0.07574729
0.8331822,-1.721431,9.600749,0.08674286,-0.058643065,0.07086037
0.8379706,-1.5466543,9.701305,0.1001819,-0.047647487,0.06719518
0.81402856,-1.4077905,9.593566,0.07819075,-0.036651913,0.065973446
0.8355764,-1.436521,9.603143,0.040317107,-0.040317107,0.061086524
0.8283938,-1.5298948,9.595961,0.014660766,-0.042760566,0.056199603
0.8595184,-1.7286136,9.543288,0.02321288,-0.036651913,0.059864793
0.92416185,-1.8148049,9.540894,0.05009095,-0.019547688,0.073303826
0.78529817,-1.8914193,9.564836,0.081855945,-0.018325957,0.08307768
0.7422025,-1.9919758,9.643845,0.103847094,-0.02321288,0.081855945
0.8379706,-1.9129672,9.662998,0.119729586,-0.02443461,0.0842994
0.8331822,-1.934515,9.682152,0.12705997,-0.02443461,0.089186326
0.92655605,-1.7597382,9.682152,0.12095132,-0.018325957,0.09896017
0.9528923,-1.7190368,9.639056,0.10262536,-0.021991149,0.10751228
0.93613285,-1.7932571,9.811439,0.089186326,-0.021991149,0.11484267
0.866701,-1.9321208,9.878476,0.087964594,-0.02076942,0.11728613
0.82360536,-2.0398598,9.933543,0.0842994,-0.015882496,0.12583824
0.7182605,-1.99437,9.940725,0.064751714,-0.02443461,0.12583824
0.8619126,-2.0015526,9.821015,0.04520403,-0.03176499,0.11484267
0.9624691,-2.0254946,9.773131,0.034208454,-0.036651913,0.11484267
1.0606314,-1.9249382,9.655815,0.007330383,-0.04642576,0.11362094
1.0989386,-1.8770541,9.574412,-0.013439035,-0.05009095,0.10629055
1.1827357,-1.982399,9.504981,-0.014660766,-0.05497787,0.09040806
1.2258313,-1.9369092,9.485827,0.007330383,-0.05009095,0.06719518
1.364695,-1.6543933,9.313444,0.021991149,-0.030543262,0.064751714
1.4221559,-1.5370775,9.299079,0.0,-0.02565634,0.061086524
1.3072342,-1.4891934,9.315839,-0.04520403,-0.018325957,0.04886922
1.388637,-1.5705963,9.378088,-0.081855945,-0.012217305,0.043982297
1.3958195,-1.7932571,9.416395,-0.095294975,-0.004886922,0.042760566
1.388637,-1.8698715,9.428367,-0.08552113,0.012217305,0.04153884
1.4556746,-1.9488802,9.526528,-0.07574729,0.02443461,0.042760566
1.4173675,-1.9608512,9.433155,-0.09162979,0.039095376,0.028099801
1.4676456,-2.0398598,9.519346,-0.1160644,0.059864793,0.02687807
1.4556746,-2.1667526,9.500193,-0.119729586,0.065973446,0.029321533
1.2689269,-2.1906946,9.536105,-0.111177474,0.07574729,0.028099801
1.3192052,-2.1092918,9.643845,-0.087964594,0.09285152,0.02565634
1.316811,-2.054225,9.720459,-0.07574729,0.10629055,0.017104227
1.3383588,-2.2146366,9.727641,-0.064751714,0.11728613,-0.0012217305
1.3096284,-2.2960393,9.782708,-0.032986723,0.12583824,-0.019547688
1.2641385,-2.4588451,9.821015,0.02565634,0.14049901,-0.035430185
1.1899183,-2.5617957,9.82341,0.09896017,0.16249016,-0.05009095
1.1300632,-2.5761611,9.861717,0.172264,0.16982053,-0.05131268
1.1085154,-2.4827871,9.821015,0.2284636,0.1685988,-0.057421334
1.115698,-2.2864625,9.739613,0.26633725,0.16249016,-0.058643065
1.0247183,-2.0398598,9.7084875,0.28221974,0.14905111,-0.052534413
1.0606314,-1.934515,9.591172,0.2724459,0.13561209,-0.05009095
1.2138603,-1.8028339,9.504981,0.25045475,0.12705997,-0.042760566
1.2569559,-1.8866309,9.399636,0.22357668,0.11728613,-0.02321288
1.2808979,-2.0949266,9.483433,0.1966986,0.10873401,0.004886922
1.271321,-2.1643584,9.392453,0.19303341,0.118507855,0.05009095
1.2378023,-2.3678656,9.488221,0.20769419,0.11362094,0.09896017
1.1851299,-2.528277,9.445126,0.23579398,0.105068825,0.12095132
1.2617443,-2.372654,9.52174,0.27366763,0.10873401,0.14294247
1.2617443,-2.372654,9.52174,0.2846632,0.10873401,0.15515977
1.3239936,-2.2218192,9.399636,0.29077184,0.105068825,0.16737708
1.3958195,-2.2481554,9.459491,0.2968805,0.10873401,0.16982053
1.508347,-2.2936451,9.392453,0.32253686,0.112399206,0.19181168
1.4915876,-2.243367,9.332599,0.33108896,0.12095132,0.21746802
1.4532804,-2.135628,9.320627,0.30787608,0.12217305,0.23457226
1.3503298,-2.030283,9.354146,0.2565634,0.11728613,0.25900686
1.1994951,-2.111686,9.258378,0.19914207,0.111177474,0.28221974
1.1827357,-2.054225,9.141062,0.17348573,0.118507855,0.3200934
1.1707647,-2.1428106,9.097966,0.15882497,0.12583824,0.34208453
1.115698,-2.27928,9.045294,0.16982053,0.13561209,0.35918877
1.1971009,-2.432509,8.925584,0.2125811,0.1881465,0.39706242
1.1444284,-2.1739352,8.892065,0.22602014,0.20647246,0.4092797
1.2042835,-2.0566192,9.129091,0.19303341,0.23090707,0.44837508
1.0223241,-2.0733786,9.083601,0.07574729,0.23457226,0.47769663
0.8403648,-2.135628,8.7125,-0.013439035,0.2406809,0.4813618
0.9959879,-2.2625206,8.552089,-0.058643065,0.267559,0.5131268
1.055843,-2.2768857,8.135497,-0.12339478,0.32620203,0.55955255
1.1013328,-2.3247697,7.752425,-0.21380283,0.37751472,0.58032197
0.89064306,-2.4540567,7.2951326,-0.2761111,0.43004912,0.6084218
0.9816227,-2.4971523,6.933608,-0.33841935,0.50701815,0.6560693
0.8882488,-2.3343468,6.4858923,-0.41172317,0.5852089,0.68783426
0.7302315,-2.4349031,6.5241995,-0.51068336,0.657291,0.7086037
0.5674258,-2.7868507,6.5720835,-0.65240407,0.7318166,0.7086037
0.18914193,-3.004723,6.5960255,-0.79901177,0.7855727,0.6939429
0.06703765,-3.2154129,6.349423,-0.9407325,0.8527679,0.689056
0.038307227,-3.3925838,6.3589997,-1.1557571,0.91874135,0.6597345
-0.15801731,-3.8402996,6.4978633,-1.378112,0.9505063,0.6230826
-0.12689269,-4.175488,6.2608376,-1.5577064,1.0079277,0.6010914
0.050278235,-4.525041,6.4020953,-1.6566665,1.105666,0.61575216
-0.02873042,-4.9775453,6.5361705,-1.6334536,1.1630874,0.6047566
-0.12210429,-5.628768,6.8929067,-1.4379768,1.251052,0.5766568
-0.25139117,-5.5880666,7.302315,-1.2596041,1.4037683,0.59986967
-0.60333884,-5.3486466,7.599196,-1.2095132,1.5076154,0.61086524
-0.8283938,-4.9200845,7.5345526,-1.2608259,1.5552629,0.61819565
-0.94331545,-4.6686935,7.2424603,-1.3255776,1.6224581,0.66950834
-1.1180922,-4.06296,6.9168487,-1.3377949,1.6701056,0.7122689
-1.460463,-3.7325604,6.766014,-1.2791518,1.7641789,0.81245077
-2.006341,-3.3207579,6.835446,-1.0726794,1.8606955,0.9126327
-2.7820623,-2.4468741,6.655881,-0.79168135,2.0195205,1.0091494
