accx,accy,accz,gyrx,gyry,gyrz
-10.649409,-1.1324574,-1.115698,0.08307768,0.2125811,0.012217305
-11.235989,-3.2249897,0.6560113,0.10751228,0.19914207,-0.0012217305
-11.18571,-4.1491513,1.1061212,0.103847094,0.18325958,-0.02321288
-10.929531,-2.4037786,-0.31603462,0.07941248,0.17837265,-0.042760566
-10.824186,0.5793968,-1.0534488,0.04886922,0.19425514,-0.052534413
-10.299856,2.956839,-1.3311762,0.018325957,0.21991149,-0.06352998
-9.306262,3.8618474,-1.6448165,0.02076942,0.2443461,-0.07941248
-8.767567,3.5745432,-2.3463178,0.05375614,0.26389378,-0.09407325
-9.016563,2.3535004,-2.858677,0.07574729,0.2602286,-0.09407325
-9.016563,2.3535004,-2.858677,0.119729586,0.2565634,-0.09285152
-9.713276,1.340753,-3.1531637,0.1441642,0.24556783,-0.07941248
-10.309433,0.6368576,-2.944868,0.14049901,0.2321288,-0.06963864
-10.311827,1.0462662,-3.1148565,0.105068825,0.24190263,-0.07696902
-10.431537,2.542642,-3.1507695,0.07086037,0.25411993,-0.07819075
-10.390836,4.4101195,-3.064578,0.052534413,0.267559,-0.06352998
-10.110714,5.602432,-2.741361,0.02443461,0.27000242,-0.062308256
-9.825804,5.00867,-2.348712,0.007330383,0.2687807,-0.064751714
-9.701305,4.4484267,-3.1364043,0.02321288,0.26389378,-0.061086524
-9.909601,5.0014873,-3.8857894,0.05497787,0.2687807,-0.05009095
-9.720459,6.4499793,-3.8474822,0.0842994,0.2724459,-0.03176499
-9.370906,7.065289,-2.183512,0.095294975,0.2761111,-0.014660766
-8.7532015,7.098808,-1.9512744,0.07819075,0.27855456,-0.012217305
-8.734048,7.1466923,-2.9017725,0.052534413,0.2773328,-0.0061086523
-9.126697,6.3949127,-3.0693667,0.02321288,0.27855456,0.02321288
-8.949526,5.9998693,-3.2441432,-0.004886922,0.27366763,0.05131268
-8.367735,6.2488666,-3.0885203,-0.034208454,0.27488935,0.062308256
-8.224083,6.1890116,-2.767697,-0.02321288,0.26389378,0.07941248
-8.760384,6.167464,-2.504335,0.02565634,0.24190263,0.111177474
-9.160215,5.961562,-2.6551697,0.062308256,0.20647246,0.12950343
-9.270349,5.3366756,-2.6551697,0.061086524,0.15393804,0.1441642
-8.956709,4.584896,-2.2936451,0.034208454,0.09896017,0.16249016
-8.439561,3.904943,-2.0015526,-0.014660766,0.056199603,0.172264
